cell_type_name,female_n,female_broad_class,male_n,male_cell_type,male_superclass
SMP513,0,,2,SMP513,cb_intrinsic
"SMP514,SMP515",0,,2,SMP514,cb_intrinsic
SMP516a,0,,2,SMP516,cb_intrinsic
SMP516b,0,,2,SMP516,cb_intrinsic
SMP520b,0,,2,SMP520,cb_intrinsic
SMP528,0,,2,SMP528,cb_intrinsic
SMP531,0,,2,SMP531,cb_intrinsic
SMP541,0,,2,SMP541,cb_intrinsic
SMP542,0,,2,SMP542,cb_intrinsic
SMP549,0,,2,SMP549,cb_intrinsic
SMP550,0,,2,SMP550,cb_intrinsic
SMP552,0,,2,SMP552,cb_intrinsic
SMP553,0,,2,SMP553,cb_intrinsic
SMP554,0,,2,SMP554,cb_intrinsic
SMP561,0,,2,SMP561,cb_intrinsic
SMP593,0,,2,SMP593,cb_intrinsic
SMP595,0,,2,SMP595,cb_intrinsic
SMP597,0,,2,SMP597,cb_intrinsic
SMP598,0,,2,SMP598,cb_intrinsic
SMP603,0,,2,SMP603,cb_intrinsic
SMP604,0,,2,SMP604,cb_intrinsic
SMPp&v1A_H01,0,,2,PS111,cb_intrinsic
SMPp&v1A_P03,0,,2,LHPD5f1,cb_intrinsic
SMPp&v1A_S03,0,,2,SMP336,cb_intrinsic
SMPp&v1B_M01,0,,2,IB109,cb_intrinsic
SMPp&v1B_M02,0,,2,SMPp&v1B_M02,cb_intrinsic
Sm39,0,,2,Cm35,ol_intrinsic
Sm42,0,,2,Cm34,ol_intrinsic
TuTuAa,0,,2,TuTuA_2,cb_intrinsic
TuTuAb,0,,2,TuTuA_1,cb_intrinsic
TuTuB_b,0,,2,TuTuB_b,cb_intrinsic
VA1d_vPN,0,,2,VA1d_vPN,cb_intrinsic
VA7l_adPN,0,,2,VA7l_adPN,cb_intrinsic
VC1_lPN,0,,2,VC1_lPN,cb_intrinsic
VES005,0,,2,VES005,cb_intrinsic
VES010,0,,2,VES010,cb_intrinsic
VES011,0,,2,VES011,cb_intrinsic
VES013,0,,2,VES013,cb_intrinsic
VES016,0,,2,VES016,cb_intrinsic
VES017,0,,2,VES017,cb_intrinsic
VES024b,0,,2,VES024_b,cb_intrinsic
VES041,0,,2,VES041,cb_intrinsic
VES045,0,,2,VES045,cb_intrinsic
VES047,0,,2,VES047,cb_intrinsic
VES054,0,,2,VES054,cb_intrinsic
VES063a,0,,2,VES063,cb_intrinsic
VES063b,0,,2,VES063,cb_intrinsic
VES072,0,,2,VES072,cb_intrinsic
VES074,0,,2,VES074,cb_intrinsic
VES076,0,,2,VES076,cb_intrinsic
VES078,0,,2,VES078,cb_intrinsic
VESa2_P01,0,,2,SLP243,cb_intrinsic
VM4_adPN,0,,2,VM4_adPN,cb_intrinsic
VP1d+VP4_l2PN2,0,,2,VP1d+VP4_l2PN2,cb_intrinsic
VP1d_il2PN,0,,2,VP1d_il2PN,cb_intrinsic
VP1l+VP3_ilPN,0,,2,VP1l+VP3_ilPN,cb_intrinsic
VP1m+VP2_lvPN1,0,,2,VP1m+VP2_lvPN1,cb_intrinsic
VP2+VC5_l2PN,0,,2,VP2+VC5_l2PN,cb_intrinsic
VP3+VP1l_ivPN,0,,2,VP3+VP1l_ivPN,cb_intrinsic
VP4+VL1_l2PN,0,,2,VP4+VL1_l2PN,cb_intrinsic
VP4+_vPN,0,,2,VP4+_vPN,cb_intrinsic
VP5+VP3_l2PN,0,,2,VP5+VP3_l2PN,cb_intrinsic
VP5+Z_adPN,0,,2,VP5+Z_adPN,cb_intrinsic
V_l2PN,0,,2,V_l2PN,cb_intrinsic
WED004a,0,,2,WED004,cb_intrinsic
WED026a,0,,2,WED026,cb_intrinsic
WED044,0,,2,WED044,cb_intrinsic
WED046,0,,2,WED046,cb_intrinsic
WED051,0,,2,WED051,cb_intrinsic
WED070,0,,2,WED070,cb_intrinsic
WED075,0,,2,WED075,cb_intrinsic
WED076,0,,2,WED076,cb_intrinsic
WED080,0,,2,WED080,cb_intrinsic
WED089,0,,2,WED089,cb_intrinsic
WED091,0,,2,WED091,cb_intrinsic
WED094,0,,2,WED094,cb_intrinsic
WED108,0,,2,WED108,cb_intrinsic
WED145c,0,,2,WED145,cb_intrinsic
WEDPN2B_a,0,,2,WEDPN2B_a,cb_intrinsic
WEDPN2B_b,0,,2,WEDPN2B_b,cb_intrinsic
WEDPN3a,0,,2,WEDPN3,cb_intrinsic
WEDPN3b,0,,2,WEDPN3,cb_intrinsic
WEDPN3c,0,,2,WEDPN3,cb_intrinsic
WEDPN4,0,,2,WEDPN4,cb_intrinsic
WEDPN5,0,,2,WEDPN5,cb_intrinsic
aMe22,0,,2,aMe22,cb_intrinsic
aPhM2b,0,,2,aPhM2b,cb_sensory
aPhM4,0,,2,aPhM4,cb_sensory
aSP22,0,,2,aSP22,descending_neuron
cL05,0,,2,LT46,visual_centrifugal
cL06,0,,2,LoVC9,visual_centrifugal
cL12,0,,2,LoVC3,visual_centrifugal
cL13,0,,2,LoVC5,visual_centrifugal
cL15,0,,2,LoVC6,visual_centrifugal
cL22a,0,,2,LoVC4,visual_centrifugal
cL22b,0,,2,LoVC11,visual_centrifugal
cL22c,0,,2,LoVC12,visual_centrifugal
cM01a,0,,2,MeVC8,visual_centrifugal
cM01b,0,,2,MeVC7a,visual_centrifugal
cM02a,0,,2,MeVC5,visual_centrifugal
cM15,0,,2,MeVC11,visual_centrifugal
cM17,0,,2,MeVC4a,visual_centrifugal
cM18,0,,2,MeVC3,visual_centrifugal
lLN10,0,,2,lLN10,cb_intrinsic
mAL4C,0,,2,mAL4C,cb_intrinsic
mAL4D,0,,2,mAL4D,cb_intrinsic
mAL4H,0,,2,mAL4H,cb_intrinsic
mAL5A1,0,,2,mAL5A1,cb_intrinsic
mALB1,0,,2,mALB1,cb_intrinsic
mALB2,0,,2,mALB2,cb_intrinsic
mALD1,0,,2,mALD1,cb_intrinsic
mALD2,0,,2,LoVC20,cb_intrinsic
mALD4,0,,2,mALD4,cb_intrinsic
pC1b,0,,2,pC1x_b,cb_intrinsic
v2LN31,0,,2,v2LN31,cb_intrinsic
v2LN3A1_a,0,,2,v2LN3A1_a,cb_intrinsic
v2LN41a,0,,2,v2LN41,cb_intrinsic
v2LN42a,0,,2,v2LN42,cb_intrinsic
v2LNX01,0,,2,v2LNX01,cb_intrinsic
vLN24,0,,2,vLN24,cb_intrinsic
vLN26,0,,2,vLN26,cb_intrinsic
vLN27,0,,2,vLN27,cb_intrinsic
AN_GNG_109,0,,1,AN05B007,ascending_neuron
AN_GNG_122,0,,1,AN08B097,ascending_neuron
AN_GNG_133,0,,1,AN00A002,ascending_neuron
AN_GNG_153,0,,1,AN05B029,ascending_neuron
AN_GNG_185,0,,1,AN08B089,ascending_neuron
AN_GNG_74,0,,1,AN05B027,ascending_neuron
AN_GNG_FLA_1,0,,1,AN05B026,ascending_neuron
AN_GNG_SAD_18,0,,1,AN05B006,ascending_neuron
AOTU054,0,,1,AOTU054,cb_intrinsic
AVLP014,0,,1,AVLP014,cb_intrinsic
AVLP030,0,,1,AVLP030,cb_intrinsic
AVLP037,0,,1,AVLP037,cb_intrinsic
"AVLP096,AVLP256,AVLP255,WED014",0,,1,WED013,cb_intrinsic
AVLP105b,0,,1,AVLP105,cb_intrinsic
CB0407,0,,1,GNG528,cb_intrinsic
CB0436,0,,1,GNG522,cb_intrinsic
CB0548,0,,1,PRW057,cb_intrinsic
CB0648,0,,1,CB0648,cb_intrinsic
CB0683,0,,1,CB0683,cb_intrinsic
CB0778,0,,1,GNG470,cb_intrinsic
"CB0825,CB3004",0,,1,,cb_intrinsic
"CB1099,CB1620",0,,1,,cb_intrinsic
CB1116,0,,1,CB1116,cb_intrinsic
"CB1304,CB2233",0,,1,,cb_intrinsic
CB1652,0,,1,CB1652,cb_intrinsic
CB1828,0,,1,SMP736,cb_intrinsic
CB2055,0,,1,GNG388,cb_intrinsic
CB2416,0,,1,CB2416,cb_intrinsic
CB2718,0,,1,GNG384,cb_intrinsic
CB2743,0,,1,CB2743,cb_intrinsic
CB2865b,0,,1,WEDPN7A,cb_intrinsic
CB2889,0,,1,CB2889,cb_intrinsic
"CB2968,CB3438",0,,1,PRW024,cb_intrinsic
CB3008,0,,1,CB3008,cb_intrinsic
CB3071,0,,1,CB3071,cb_intrinsic
CB3130,0,,1,SLP164,cb_intrinsic
CB3134b,0,,1,LHAV6b3,cb_intrinsic
CB3178,0,,1,AVLP345_b,cb_intrinsic
CB3332,0,,1,CB3332,cb_intrinsic
"CB3377,CB3234",0,,1,,cb_intrinsic
CB3407,0,,1,CB3407,cb_intrinsic
CB3766,0,,1,SMP227,cb_intrinsic
CB3875,0,,1,SAD109,cb_intrinsic
CB3876,0,,1,SAD103,cb_intrinsic
CB3878,0,,1,SAD096,cb_intrinsic
CB3881,0,,1,WED185,cb_intrinsic
CB3885,0,,1,GNG004,cb_intrinsic
CB3887,0,,1,GNG006,cb_intrinsic
CB3892a,0,,1,GNG297,cb_intrinsic
CB3892b,0,,1,GNG298,cb_intrinsic
CB3898,0,,1,GNG344,cb_intrinsic
CB3901,0,,1,GNG299,cb_intrinsic
CB3902,0,,1,GNG005,cb_intrinsic
CB3903,0,,1,GNG343,cb_intrinsic
CB3904,0,,1,GNG343,cb_intrinsic
CB3911,0,,1,WED196,cb_intrinsic
CB3913,0,,1,WED189,cb_intrinsic
CB3914,0,,1,WED187,cb_intrinsic
CB3916,0,,1,GNG003,cb_intrinsic
CB3924,0,,1,GNG337,cb_intrinsic
CB3933,0,,1,CB3933,cb_intrinsic
CB3950b,0,,1,CB3950b,cb_intrinsic
CB3958,0,,1,GNG002,cb_intrinsic
CB3997,0,,1,SAD115,cb_intrinsic
CB4019,0,,1,CB4019,cb_intrinsic
CB4058,0,,1,GNG001,cb_intrinsic
CB4203,0,,1,PRW004,cb_intrinsic
CB4247,0,,1,CB4247,cb_intrinsic
CL121,0,,1,CL12X,cb_intrinsic
DNge150,0,,1,DNge150,descending_neuron
DNge151,0,,1,DNge151,descending_neuron
FB3D,0,,1,FB3D,cb_intrinsic
JO-EV4,0,,1,JO-EV4,cb_sensory
LHAD1f4a,0,,1,LHAD1f4,cb_intrinsic
LHAD2c3a,0,,1,LHAD2c3,cb_intrinsic
LHAV2a3b,0,,1,LHAV2a3,cb_intrinsic
LHPV2i1,0,,1,LHPV2i1,cb_intrinsic
LHPV4a7b,0,,1,LHPV4a7,cb_intrinsic
PS210,0,,1,PS210,cb_intrinsic
SA_VTV_8,0,,1,LgAG3,sensory_ascending
SIP090,0,,1,SIP090,cb_intrinsic
SMP025b,0,,1,SMP025,cb_intrinsic
SMP331c,0,,1,SMP331,cb_intrinsic
TRN_VP3b,0,,1,TRN_VP3b,cb_sensory
lLN9,0,,1,lLN9,cb_intrinsic
